36,自,"* The same meaning of <i>oneself</i> can be kept when this kanji is used as a primitive element, but you will generally find it better to give it the meaning of <i>nose</i> or <i>nostrils</i>, both because it accords with the story above and because it is the first part of the kanji for <i>nose</i> (Frame 733).","Faced with his clone, our hero valiantly cut a mark on his forehead right above his eye so that his comrades could tell his true oneself from the enemy.","To use an eyedropper by oneself, aim from above to put a drop into the eye.",ジ、シ,みずか.ら、おの.ずから、おの.ずと,"自惚れ(うぬぼれ): pretension, conceit, hubris<br>自ずから(おのずから): naturally, as a matter of course<br>自我(じが): self, the ego<br>自覚(じかく): self-conscious<br>自己(じこ): self, oneself<br>自在(じざい): freely, at will<br>自主(じしゅ): independence, autonomy<br>自首(じしゅ): surrender, give oneself up<br>自信(じしん): self-confidence<br>自尊心(じそんしん): self-respect, conceit<br>自転(じてん): rotation, spin<br>自動詞(じどうし): intransitive verb (no direct obj)<br>自立(じりつ): independence, self-reliance<br>独自(どくじ): original, peculiar, characteristic<br>各自(かくじ): individual, each<br>自衛(じえい): self-defense<br>自殺(じさつ): suicide<br>自習(じしゅう): self-study<br>自身(じしん): by oneself, personally<br>自然(しぜん): nature, spontaneous<br>自然科学(しぜんかがく): natural science<br>自治(じち): self-government, autonomy<br>自動(じどう): automatic<br>自慢(じまん): pride, boast<br>不自由(ふじゆう): discomfort, disability, inconvenience, destitution<br>自由(じゆう): freedom<br>自転車(じてんしゃ): bicycle<br>自動車(じどうしゃ): automobile<br>自分(じぶん): myself, oneself","自分 (じぶん), 自由 (じゆう), 各自 (かくじ), 自ら (みずか.ら)",스스로 자
37,白,"* As a primitive, this character can either retain its meaning of <i>white</i> or take the more graphic meaning of a <i>white bird</i> or <i>dove</i>. This latter stems from the fact that it appears at the top of the kanji for <i>bird</i>, which we shall get to later (Frame 2091).",A white ray is a drop of sun.,Even a small drop (´) of the sun (日) would make you see nothing but white.,ハク、ビャク,しろ、しら-、しろ.い,"青白い(あおじろい): pale<br>明白(あからさま): obvious, overt, plainly, frankly<br>面白い(おもしろい): interesting, amusing<br>告白(こくはく): confession, acknowledgement<br>蛋白質(たんぱくしつ): protein<br>白状(はくじょう): confession<br>白髪(しらが): white or grey hair, trendy hair bleaching<br>白(しろ): white<br>真っ白(まっしろ): pure white<br>白い(しろい): white","白髪 (しらが), 紅白 (こうはく), 明白 (めいはく), 白 (しろ), 白い (しろ.い)",흰 백
38,百,,100 turned sideways. {sort of the same as what ashoksaraf said}.,That dirty ceiling was painted WHITE a hundred times!,ヒャク、ビャク,もも,"百科事典(ひゃっかじてん): encyclopedia<br>百科辞典(ひゃっかじてん): encyclopedia<br>百(ひゃく): 100, hundred<br>八百屋(やおや): greengrocer",,"일백 백, 힘쓸 맥"
39,中,,Pocky goes in the mouth.,My GF lets me come in her mouth (pictogram).,チュウ,なか、うち、あた.る,"心中(しんじゅう): double suicide, lovers suicide<br>中継(ちゅうけい): relay, hook-up<br>中指(ちゅうし): middle finger<br>中傷(ちゅうしょう): slander, libel, defamation<br>中枢(ちゅうすう): centre, pivot, mainstay, nucleus, backbone, central figure, pillar, key man<br>中断(ちゅうだん): interruption, suspension, break<br>中腹(ちゅうっぱら): irritated, offended<br>中毒(ちゅうどく): poisoning<br>中立(ちゅうりつ): neutrality<br>中和(ちゅうわ): neutralize, counteract<br>途中(つちゅう): on the way, en route<br>中々(なかなか): very, considerably, easily, readily, by no means (neg), fairly, quite, highly, rather<br>中程(なかほど): middle, midway<br>中味(なかみ): contents, interior, substance, filling, (sword) blade<br>中身(なかみ): contents, interior, substance, filling, (sword) blade<br>命中(めいちゅう): a hit<br>夜中(やちゅう): all night, the whole night<br>連中(れんじゅう): colleagues, company, a lot<br>御中(おんちゅう): and Company, Messrs.<br>空中(くうちゅう): sky, air<br>最中(さいちゅう): in the middle of, height of, midst<br>集中(しゅうちゅう): concentration, focusing the mind<br>中(ちゅう): medium, mediocre<br>中央(ちゅうおう): center, middle, central<br>中学(ちゅうがく): middle school, junior high school<br>中間(ちゅうかん): middle, midway, interim<br>中古(ちゅうこ): used, second-hand, old, Middle Ages<br>中止(ちゅうし): suspension, stoppage, discontinuance, interruption<br>中旬(ちゅうじゅん): second third of a month<br>中心(ちゅうしん): center, core, heart, pivot, emphasis, balance<br>中性(ちゅうせい): neuter gender, neutral (chem.), indifference, sterility<br>中世(ちゅうせい): Middle Ages, mediaeval times<br>中途(ちゅうと): in the middle, half-way<br>中年(ちゅうねん): middle-aged<br>中指(なかゆび): middle finger<br>日中(にっちゅう): daytime, during the day, Sino-Japanese<br>熱中(ねっちゅう): enthusiasm, zeal, mania<br>年中(ねんじゅう): whole year, always, everyday<br>話中(はなしちゅう): while talking, the line is busy<br>夢中(むちゅう): daze, (in a) trance, ecstasy, delirium, engrossment<br>夜中(よなか): all night, the whole night<br>世の中(よのなか): society, the world, the times<br>背中(せなか): back<br>中学校(ちゅうがっこう): junior high school<br>途中(とちゅう): on the way<br>真ん中(まんなか): middle, center, half way<br>中(なか): inside, middle, among",中 (なか),가운데 중
40,千,,It takes many drops of ten to get to a thousand.,One T = one thousand.,セン,ち,"千(せん): thousand, many",千 (ち),일천 천
41,舌,,"What is in a mouth that permits it to speak a thousand things? Yes, a tongue.",Kissing a thousand mouths eventually gets you some tongue.,ゼツ,した,舌(した): tongue,舌 (した),혀 설
42,升,,It is a thousand or ten? I need my measuring box.,"I can fit a thousand needles into my measuring box, but only if I bend the thousand.",ショウ,ます,,升 (ます),되 승
43,昇,,"This kanji does not mean ""get up"" or ""awake."" It means rising, like the rising of a salary, or a promotion. STORY: You know that your salary has RISEN UP when your MEASURING BOX has enough dollar bills in it to reach the SUN.",We Measure the Sun to decide when we should Rise Up out of bed.,ショウ,のぼ.る,"上昇(じょうしょう): rising, ascending, climbing<br>昇進(しょうしん): promotion<br>昇る(のぼる): to arise, to ascend, to go up",昇る (のぼ.る),오를 승
44,丸,"* As a primitive, this element takes the meaning of a <i>fat man</i>. Think of a grotesquely <i>fat man</i> whose paunch so covers the plate that he is always getting hit by the pitch. Hence a <i>round baseball player</i> becomes a <i>fat man</i>.",Nine plus a drop rounds it off to ten!,"Watch out for plump (#120). Here Heisig could have added a ""t"" and we would have had a much better keyword : rotund. Rotund is more specific than ""round"" which begs for confusion with circle (#1811). A dictionary search on ""fat"" or ""round"" doesn´t yield this kanji, but ""rotund"" does! Primitive suggestion: the Laughing Buddha is often depicted as a rotund, smiling bald man in robes with a largely exposed pot belly stomach (symbolizing plenitude).",ガン,まる、まる.める、まる.い,"日の丸(ひのまる): the Japanese flag<br>丸ごと(まるごと): in its entirety, whole, wholly<br>丸っきり(まるっきり): completely, perfectly, just as if<br>丸々(まるまる): completely<br>丸める(まるめる): to make round, to round off, to roll up, to curl up, to seduce, to cajole, to explain away<br>真ん丸い(まんまるい): perfectly circular<br>丸(まる): circle<br>丸い(まるい): round, circular, spherical","丸 (まる), 丸い (まる.い), 丸める (まる.める)",둥글 환
45,寸,"* As a primitive, we shall use this to mean <i>glue</i> or <i>glued to</i>. There is no need to devise a story to remember this, since the primitive will appear so often you would have to struggle hard NOT to remember it.",The decimal system uses drops of ten as a measurement.,"Glue two sticks together to make the best measurement. (I always remember the primitive, but never the original keyword.).",スン,,"寸法(すんぽう): measurement, size, dimension<br>一寸(ちょっと): (ateji) (adv int) (uk) just a minute, a short time, a while, just a little, somewhat, easily, readily, rather",,마디 촌
47,専,,"After you have chosen your 10 fields of study, measure how good you are at each to find out your specialty.",10 brains glued together allows you to specialize in any specialty that you want. Imagine each brain having its own specialty.,セン,もっぱ.ら,"専用(せんよう): exclusive use, personal use<br>専修(せんしゅう): specialization<br>専ら(もっぱら): wholly, solely, entirely<br>専攻(せんこう): major subject, special study<br>専制(せんせい): despotism, autocracy",専ら (もっぱ.ら),오로지 전
48,博,* The primitive form of this kanji eliminates the <i>needle</i> on the left and gets the meaning of an <i>acupuncturist</i>.,Ten specialties grants you the title of Dr. with a dot.,"Watch for doctor (#1694), the sooner the better! In fact this kanji refers to someone well ""learned"", with extensive knowledge. This could apply to any kind of field. The kanji 医 (""doctor"") is directly related to medicine. I would suggest to take away completely the idea of medicine here, and use a popular character whose name includes the keyword such as ""Dr. Who"", ""Dr. Jekyll"", even ""Dr. Dobb´s"" if you´re into programming.",ハク、バク,,"博士(はかせ): doctorate, PhD<br>博物館(はくぶつかん): museum","博識 (はくしき), 博覧 (はくらん), 博士号 (はくしごう)",넓을 박
49,占,,Fortune-telling: using a mouth as a divining rod.,"A great number of people who do fortune-telling are ""almost old"".",セン,し.める、うらな.う,"占領(せんりょう): occupation, capture, possession, have a room to oneself<br>独占(どくせん): monopoly<br>占う(うらなう): forecast, predict<br>占める(しめる): comprise, account for, constitute, hold, occupy","占う (うらな.う), 占める (し.める)",점령할 점/점칠 점
50,上,,A magic wand standing on above the floor.,"Above all else, be grounded if you are going to practice augury (#2103)卜. You could turn yourself into a トoad...　　　　　　　　　RTK2:　ジョウ　以上　いじょう(above)　　　　ショウ　上人　しょうにん(saint).",ジョウ、ショウ、シャン,うえ、-うえ、うわ-、かみ、あ.げる、-あ.げる、あ.がる、-あ.がる、あ.がり、-あ.がり、のぼ.る、のぼ.り、のぼ.せる、のぼ.す、よ.す,"上がり(あがり): slope, advance income, crop yield, ascent, rise, advance, death, spinning, completion, stop, finish, after (rain), ex (official etc.), freshly-drawn green tea (esp. in sushi shops)<br>上下(うえした): high and low, up and down, unloading and loading, praising and blaming<br>上手(うわて): upper part, upper stream, left side (of a stage), skillful (only in comparisons), dexterity (only in comparisons)<br>上回る(うわまわる): to exceed<br>お手上げ(おてあげ): all over, given in, given up hope, bring to knees<br>向上(こうじょう): elevation, rise, improvement, advancement, progress<br>逆上る(さかのぼる): to go back, to go upstream, to make retroactive<br>参上(さんじょう): calling on, visiting<br>仕上がり(しあがり): finish, end, completion<br>仕上げ(しあげ): end, finishing touches, being finished<br>仕上げる(しあげる): to finish up, to complete<br>上位(じょうい): superior (rank not class), higher order (e.g. byte), host computer (of connected device)<br>上演(じょうえん): performance (e.g. music)<br>上空(じょうくう): sky, the skies, high-altitude sky, upper air<br>上司(じょうし): superior authorities, boss<br>上昇(じょうしょう): rising, ascending, climbing<br>上陸(じょうりく): landing, disembarkation<br>その上(そのうえ): in addition, furthermore<br>途上(とじょう): en route, half way<br>上る(のぼる): to rise, to ascend, to be promoted, to go up, to climb, to go to (the capital), to add up to, to advance (in price), to sail up, to come up (on the agenda)<br>引き上げる(ひきあげる): to withdraw, to leave, to pull out, to retire<br>真上(まうえ): just above, right overhead<br>盛り上がる(もりあがる): to rouse, to swell, to rise<br>読み上げる(よみあげる): to read out loud (and clearly), to call a roll<br>売上(うりあげ): amount sold, proceeds<br>上(かみ): top, head, upper part, emperor, a superior, upper part of the body, the above<br>仕上がる(しあがる): be finished<br>上(じょう): first volume, superior quality, top, best, high class, going up<br>上級(じょうきゅう): advanced level, high grade, senior<br>上京(じょうきょう): proceeding to the capital (Tokyo)<br>上下(じょうげ): high and low, up and down, unloading and loading, praising and blaming<br>上旬(じょうじゅん): first 10 days of month<br>上達(じょうたつ): improvement, advance, progress<br>上等(じょうとう): superiority, first-class, very good<br>立ち上がる(たちあがる): stand up<br>頂上(ちょうじょう): top, summit, peak<br>出来上がり(できあがり): finish, completion, ready, made for, cut out<br>出来上がる(できあがる): be finished, be ready, by definition, be very drunk<br>取り上げる(とりあげる): take up, pick up, disqualify, confiscate, deprive<br>上り(のぼり): ascent, climbing, up-train (i.e. going to Tokyo)<br>目上(めうえ): superior(s), senior<br>持ち上げる(もちあげる): raise, lift up, flatter<br>上がる(あがる): go up, rise<br>以上(いじょう): more than, over<br>屋上(おくじょう): the roof top<br>差し上げる(さしあげる): give<br>召し上がる(めしあがる): eat (polite)<br>申し上げる(もうしあげる): say (polite)<br>上げる(あげる): give, raise, elevate, praise, increase, advance, promote, admit, offer, present, leave with, finish, observe, perform, quote, mention, bear (a child), improve (talents), arrest, engage, fry<br>上(うえ): top, best, superior quality, going up, presenting, showing, aboard a ship or vehicle, from the standpoint of, as a matter of (fact)<br>上着(うわぎ): coat, tunic, jacket, outer garment<br>上手(じょうず): skill, skillful, dexterity","上旬 (じょうじゅん), 上昇 (じょうしょう), 地上 (ちじょう), 上がる (あ.がる), 上げる (あ.げる), 上 (うえ), 上 (かみ), 上す (のぼ.す), 上せる (のぼ.せる), 上る (のぼ.る)",윗 상
